road	Z7001
name	Faridpur (Maizkandi)-Boalmari-Gopalganj (Bhatiapara) Road
length	44
from	Maijkandi
to	Bhatiapara
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1281
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1281&RoadNo=Z7001
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1281&RoadNo=Z7001
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1281&RoadNo=Z7001
