road	Z5066
name	Shibalay (Nali Bazar)-Nayakandi-Balla-Harirampur (Jhitka) Road
length	15
from	Nali Bazar
to	Jhitka
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1555
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1555&RoadNo=Z5066
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1555&RoadNo=Z5066
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1555&RoadNo=Z5066
