road	Z5207
name	Nandigram (Katham)-Kaliganj-Raninagar Road
length	39
from	Khathom
to	Raninagar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1547
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1547&RoadNo=Z5207
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1547&RoadNo=Z5207
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1547&RoadNo=Z5207
