road	Z1611
name	Dighinala Upazilla Connecting Road
length	1
from	Dighinala
to	Dighinala Upazilla
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1733
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1733&RoadNo=Z1611
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1733&RoadNo=Z1611
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1733&RoadNo=Z1611
