road	Z7711
name	Togra-Zianagar-Balipara-Kalaron-Synashi Road
length	17
from	Togra
to	Synashi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1136
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1136&RoadNo=Z7711
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1136&RoadNo=Z7711
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1136&RoadNo=Z7711
