road	Z6026
name	Madhpur-Santhia- Bera Road
length	22
from	Madhpur
to	Bera
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=884
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=884&RoadNo=Z6026
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=884&RoadNo=Z6026
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=884&RoadNo=Z6026
