road	Z3605
name	Bhairab-Mendipur Road
length	14
from	Bhairab
to	Mendipur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1660
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1660&RoadNo=Z3605
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1660&RoadNo=Z3605
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1660&RoadNo=Z3605
