road	Z5559
name	Balashighat-Sayedpur Road
length	1
from	Balashighat
to	Sayedpur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1249
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1249&RoadNo=Z5559
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1249&RoadNo=Z5559
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1249&RoadNo=Z5559
