road	Z7703
name	Bagerhat (Signboard)-Kachua Road
length	7
from	Signboard
to	Kachua
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1079
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1079&RoadNo=Z7703
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1079&RoadNo=Z7703
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1079&RoadNo=Z7703
