road	Z6810
name	Manda Thana Link Road ( Manda- Prashadpur) Road
length	2
from	Prashadpur
to	Manda
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=881
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=881&RoadNo=Z6810
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=881&RoadNo=Z6810
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=881&RoadNo=Z6810
