road	Z1423
name	Pepulia-Lulbaria-Ratanpur-(Chandimura)-Magbari Road
length	13
from	Pepulia
to	Magbari
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1558
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1558&RoadNo=Z1423
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1558&RoadNo=Z1423
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1558&RoadNo=Z1423
