road	Z3007
name	Zerabo (Tongi-EPZ Road)-Earpur-Diakhali Madrasha Road
length	6
from	Zerabo
to	Diakhali Madrasha
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1212
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1212&RoadNo=Z3007
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1212&RoadNo=Z3007
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1212&RoadNo=Z3007
