road	Z7501
name	Bagherpara Link Road
length	4
from	
to	
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=846
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=846&RoadNo=Z7501
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=846&RoadNo=Z7501
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=846&RoadNo=Z7501
