road	Z8420
name	Bijoypasha-Talarhati-Joynagarghat Road
length	6
from	Bijoypasha
to	Joynagarghat
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1175
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1175&RoadNo=Z8420
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1175&RoadNo=Z8420
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1175&RoadNo=Z8420
