road	Z6004
name	Puthia - Bagmara Road
length	26
from	Puthia
to	Bagmara
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=880
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=880&RoadNo=Z6004
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=880&RoadNo=Z6004
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=880&RoadNo=Z6004
