road	Z8056
name	Dapdapia-Nalcity-Mollaherhat (Moheshpur) Road (Z.A Bhutto Road)
length	25
from	Dapdapia
to	Maheshpur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1394
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1394&RoadNo=Z8056
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1394&RoadNo=Z8056
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1394&RoadNo=Z8056
