road	Z1052
name	Chapapur-Tomson Bridge-Bard-Kalirbazar-Barura Road
length	24
from	Chapapur
to	Barura
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1600
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1600&RoadNo=Z1052
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1600&RoadNo=Z1052
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1600&RoadNo=Z1052
