road	Z1017
name	Chandina (Madhaya)-Maricha-Chapera-Companiganj Road
length	19
from	Madhaya
to	Nabipur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=937
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=937&RoadNo=Z1017
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=937&RoadNo=Z1017
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=937&RoadNo=Z1017
