road	Z1084
name	Muhuriganj-Chittagong Beri Band Road
length	71
from	Muhuriganj
to	Neval Academy
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=968
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=968&RoadNo=Z1084
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=968&RoadNo=Z1084
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=968&RoadNo=Z1084
