road	Z1102
name	Matuail-New Town-Konapara-Manikandi-Shakerjaiga Road
length	7
from	Matuail
to	Shakerjaiga
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1528
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1528&RoadNo=Z1102
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1528&RoadNo=Z1102
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1528&RoadNo=Z1102
