road	Z5059
name	Thakurgaon-Ruhea Road
length	16
from	Thakurgaon
to	Ruhea
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=850
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=850&RoadNo=Z5059
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=850&RoadNo=Z5059
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=850&RoadNo=Z5059
