road	Z1420
name	Choumohoni-Chhaterpaya Road
length	12
from	Chowmohoni
to	Chatar Paiya
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=949
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=949&RoadNo=Z1420
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=949&RoadNo=Z1420
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=949&RoadNo=Z1420
