road	Z5014
name	Rangpur Cantonment-Ghagat Bridge Road
length	3
from	Rangpur Cantonment
to	Ghagat Bridge
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1031
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1031&RoadNo=Z5014
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1031&RoadNo=Z5014
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1031&RoadNo=Z5014
