road	Z1424
name	Sonapur (Mannan Nagar)-Char Jabber-Steamer Ghat Road
length	29
from	Mannan Nagar
to	Steamer Ghat
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1320
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1320&RoadNo=Z1424
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1320&RoadNo=Z1424
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1320&RoadNo=Z1424
