road	Z3026
name	Mawna (M.C Bazar)-Shishupalli Road
length	4
from	MC Bazar
to	Shishu Palli
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1314
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1314&RoadNo=Z3026
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1314&RoadNo=Z3026
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1314&RoadNo=Z3026
