road	Z2823
name	Juri-Fultala (Batuli) Road
length	22
from	Kulaura
to	Fultala
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1290
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1290&RoadNo=Z2823
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1290&RoadNo=Z2823
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1290&RoadNo=Z2823
