road	Z5212
name	Uttara Gonobhaban Link Road
length	1
from	Natore
to	Uttara Gonobhaban
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1740
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1740&RoadNo=Z5212
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1740&RoadNo=Z5212
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1740&RoadNo=Z5212
