road	Z1813
name	Bandarban-Rowangchhari-Ruma Road
length	50
from	Bandarban (Rowangchhari Bus Stand)
to	Ruma
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1481
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1481&RoadNo=Z1813
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1481&RoadNo=Z1813
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1481&RoadNo=Z1813
