road	Z4101
name	Jamalpur-Chchua-Muktagachha
length	38
from	Jamalpur
to	Muktagachha
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1247
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1247&RoadNo=Z4101
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1247&RoadNo=Z4101
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1247&RoadNo=Z4101
