road	Z4020
name	Gopalpur - Bhuapur Road
length	15
from	Nandarpur Mondir at Gopalpur (Int with Z4017)
to	Bhuapur ( Int with R480)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1795
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1795&RoadNo=Z4020
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1795&RoadNo=Z4020
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1795&RoadNo=Z4020
