road	Z2016
name	Rashidpur-Biswanath-Rampasha-Lama Kazi Road
length	17
from	Rashidpur
to	Lama-Kazi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1413
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1413&RoadNo=Z2016
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1413&RoadNo=Z2016
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1413&RoadNo=Z2016
