road	Z5476
name	Dhupni-Belka Road
length	3
from	Dhupni
to	Belka
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1609
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1609&RoadNo=Z5476
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1609&RoadNo=Z5476
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1609&RoadNo=Z5476
