road	Z2012
name	Shari-Gowainghat Road
length	16
from	Sharighat
to	Gowainghat
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1321
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1321&RoadNo=Z2012
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1321&RoadNo=Z2012
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1321&RoadNo=Z2012
