road	Z5408
name	Kadda-Khamarkhand-Belkuchi (Tamai) Road
length	8
from	Kadda (Jamtali)
to	Tamai
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1097
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1097&RoadNo=Z5408
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1097&RoadNo=Z5408
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1097&RoadNo=Z5408
