road	Z7002
name	Sasrail-Alphadanga Road
length	5
from	Sasrail
to	Alphadanga
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1150
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1150&RoadNo=Z7002
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1150&RoadNo=Z7002
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1150&RoadNo=Z7002
