road	Z5044
name	R504 to Harindhara Link Road
length	0
from	Int with R504
to	Harindhara
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1745
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1745&RoadNo=Z5044
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1745&RoadNo=Z5044
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1745&RoadNo=Z5044
