road	Z8703
name	Jhalokati (Dhanshiri)-Kawkhali Road
length	11
from	Dhanshiri
to	Kawkhali
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1168
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1168&RoadNo=Z8703
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1168&RoadNo=Z8703
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1168&RoadNo=Z8703
