road	Z5505
name	Mahastangarh (Bogra-Rangpur National Highway)-Shibganj-Amtoli Road
length	9
from	Mahastangarh
to	Amtoli
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1110
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1110&RoadNo=Z5505
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1110&RoadNo=Z5505
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1110&RoadNo=Z5505
