road	Z1059
name	Patiya-Boalkhali (Kanongopara) Road
length	11
from	Patiya
to	Kanongopara(Boalkhali)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=972
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=972&RoadNo=Z1059
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=972&RoadNo=Z1059
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=972&RoadNo=Z1059
