road	Z5456
name	Mahadebpur-Saraigachhi-Porsha (Nitpur) Road
length	38
from	Mohadebpur
to	Nitpur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=866
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=866&RoadNo=Z5456
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=866&RoadNo=Z5456
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=866&RoadNo=Z5456
