road	Z5802
name	Dinajpur-Khanpur Road
length	13
from	Dinajpur
to	Khanpur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1072
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1072&RoadNo=Z5802
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1072&RoadNo=Z5802
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1072&RoadNo=Z5802
