road	Z1416
name	Kallandi-Chanderhat Road
length	9
from	Kallandi
to	Chanderhat
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=947
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=947&RoadNo=Z1416
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=947&RoadNo=Z1416
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=947&RoadNo=Z1416
