road	Z7045
name	Terakhada-Mollahat Road
length	20
from	Terokhada
to	Mollahat
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1011
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1011&RoadNo=Z7045
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1011&RoadNo=Z7045
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1011&RoadNo=Z7045
