road	Z7050
name	Jessore Cantonment-Shadinata Sharini Road
length	1
from	Jessore Cantonment
to	Shadinata Sarani
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=993
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=993&RoadNo=Z7050
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=993&RoadNo=Z7050
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=993&RoadNo=Z7050
