road	Z5452
name	Joypurhat-Akkelpur-Badalgachhi-Road
length	26
from	Joypurhat
to	Badalgachhi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1159
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1159&RoadNo=Z5452
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1159&RoadNo=Z5452
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1159&RoadNo=Z5452
