road	Z3604
name	Kishoreganj-Hossainpur Road
length	17
from	Kishoreganj
to	Hossainpur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1308
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1308&RoadNo=Z3604
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1308&RoadNo=Z3604
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1308&RoadNo=Z3604
