road	Z4018
name	Bausi - Gopalpur Road
length	30
from	Bausi
to	Gopalpur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1663
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1663&RoadNo=Z4018
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1663&RoadNo=Z4018
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1663&RoadNo=Z4018
