road	Z8004
name	Munshiganj (Hatimara)-Kunderbazar-Srinagar (Sanbari) Road
length	20
from	Hatimara
to	Sanbari
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1459
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1459&RoadNo=Z8004
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1459&RoadNo=Z8004
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1459&RoadNo=Z8004
