road	Z3031
name	Bhaluka-Gafargaon Road
length	21
from	Bhaluka
to	Gafargaon
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1328
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1328&RoadNo=Z3031
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1328&RoadNo=Z3031
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1328&RoadNo=Z3031
