road	Z1437
name	Batara Bazar Counecting Road
length	3
from	Batara Bazar
to	Teori Bazar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1676
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1676&RoadNo=Z1437
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1676&RoadNo=Z1437
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1676&RoadNo=Z1437
