road	Z5005
name	Khansama-Ranirbandar Road
length	15
from	Khansama
to	Ranirbandar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1255
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1255&RoadNo=Z5005
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1255&RoadNo=Z5005
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1255&RoadNo=Z5005
