road	Z6851
name	Mohanpur-Tanor Road
length	13
from	Mohanpur
to	Tanor
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1089
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1089&RoadNo=Z6851
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1089&RoadNo=Z6851
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1089&RoadNo=Z6851
