road	Z8607
name	Naria-Pathanbadi-Nayan-Matbarkandi-dagri-Shaora Road
length	9
from	Naria
to	Shaora
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1667
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1667&RoadNo=Z8607
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1667&RoadNo=Z8607
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1667&RoadNo=Z8607
