roadNo	roadId	startChainage	endChainage	width	nrLanes
Z1049	1015	0	2.164	3.6	1
Z1049	1015	2.164	2.244	7.5	2
Z1049	1015	2.244	2.489	5.3	1.5
Z1049	1015	2.489	8.435	3.6	1
Z1049	1015	8.435	8.635	4.8	1.5
Z1049	1015	8.635	10.597	3.8	1
Z1049	1015	10.597	11.527	4	1.5
Z1049	1015	11.527	11.647	5	1.5
Z1049	1015	11.647	13.474	3.7	1
Z1049	1015	13.474	13.524	5	1.5
Z1049	1015	13.524	15.37	3.8	1
Z1049	1015	15.37	15.62	4.7	1.5
Z1049	1015	15.62	18.652	3.8	1
Z1049	1015	18.652	19.066	4.4	1.5
Z1049	1015	19.066	19.222	4.2	1.5
