road	Z8005
name	Nimtali-Sirajdikhan-Kakhaldi Road
length	14
from	Nimtali
to	Kakhaldi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1228
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1228&RoadNo=Z8005
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1228&RoadNo=Z8005
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1228&RoadNo=Z8005
