road	Z1221
name	Nabipur-Sreekail (Shalpa) Road
length	26
from	Nabipur
to	Sreekail (Shalpa)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1319
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1319&RoadNo=Z1221
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1319&RoadNo=Z1221
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1319&RoadNo=Z1221
