road	Z3035
name	Mymensingh-Fulbaria Road
length	19
from	Rail Gate
to	Fulbaria
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1243
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1243&RoadNo=Z3035
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1243&RoadNo=Z3035
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1243&RoadNo=Z3035
