road	Z8916
name	Guingerhat-Charpatar School-Dalil khar Hat-Daulatkhan Helipad-Daulatkhan Bazar Road
length	12
from	Guingerhat
to	Daulatkhan Bazar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1184
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1184&RoadNo=Z8916
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1184&RoadNo=Z8916
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1184&RoadNo=Z8916
