road	Z6813
name	Godagari-Nachol-Nimatpur Road
length	60
from	Godagari
to	Nimatpur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=864
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=864&RoadNo=Z6813
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=864&RoadNo=Z6813
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=864&RoadNo=Z6813
