road	Z8033
name	Gariarpar-Banaripara-Sawrupkati-Kawkhali-Naikati Road
length	49
from	Gariarpar
to	Naikati
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1148
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1148&RoadNo=Z8033
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1148&RoadNo=Z8033
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1148&RoadNo=Z8033
