road	Z4015
name	Tangail-Delduar Road
length	11
from	Tangail
to	Delduar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1232
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1232&RoadNo=Z4015
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1232&RoadNo=Z4015
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1232&RoadNo=Z4015
