road	Z2049
name	Manohardi Link Road
length	4
from	Monohardi South
to	Monohardi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1065
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1065&RoadNo=Z2049
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1065&RoadNo=Z2049
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1065&RoadNo=Z2049
