road	Z8815
name	Amua-Mirukhali-Safa Road
length	13
from	Amua
to	Safa
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1670
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1670&RoadNo=Z8815
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1670&RoadNo=Z8815
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1670&RoadNo=Z8815
