road	Z5801
name	Kholahati Cantonment Road
length	1
from	From Z5025
to	Kholahati Cantonment
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1032
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1032&RoadNo=Z5801
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1032&RoadNo=Z5801
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1032&RoadNo=Z5801
